soil_quality,seed_variety,fertilizer_amount_kg_per_hectare,sunny_days,rainfall_mm,irrigation_schedule,yield_kg_per_hectare,soil_ph,farm_size_hectares,pest_management_score,harvest_delay_days
73.835953,1,250.009306,104.624716,445.890810,9,1072.374768,5.520902,172.987780,96.230995,7.132453
50.827772,0,167.015209,90.870168,483.460748,5,374.975165,5.988830,136.965712,83.970656,0.156895
64.199999,1,209.123018,97.257828,598.976717,4,705.163843,5.872071,117.658921,56.902939,7.800659
88.553867,1,240.359389,88.158389,386.400580,1,701.621112,6.309880,166.568131,65.706283,13.839862
64.627994,0,187.741825,101.268048,542.178080,2,309.197842,7.768023,191.136624,93.141503,6.153035
74.167531,1,230.848566,97.256516,563.502347,7,972.474471,6.744333,205.353922,72.862973,7.166352
89.478459,1,243.702162,96.067636,459.851672,3,801.289801,7.123945,225.193147,45.656583,9.818608
63.510356,1,196.004711,109.569141,368.533840,2,720.328174,6.092535,148.375972,69.052892,8.862391
56.983789,0,184.348412,86.127017,408.760967,4,438.868196,6.551291,113.143129,81.524601,13.904515
52.031702,1,146.238176,109.097882,471.639330,10,1094.930305,5.831043,99.788477,94.349181,1.886755
63.867014,1,75.419691,128.657609,489.854685,6,824.882502,6.613712,23.186804,61.912179,9.868036
54.758412,0,126.443037,99.294068,458.086738,4,340.596894,5.579152,178.796721,97.423664,4.618494
65.326265,1,205.185558,99.849619,457.563856,3,755.313628,5.523040,89.697037,95.975269,11.301165
53.726504,1,70.579201,96.102787,517.403460,0,428.748121,6.642426,37.454996,40.807618,13.439226
63.563320,1,118.268190,103.004155,520.735356,1,610.271157,7.184593,119.572357,95.834545,13.331086
79.714163,1,247.041018,104.588147,342.716458,7,1037.205277,6.776741,204.969117,50.493074,5.801976
83.152360,1,230.976234,108.969732,623.369177,7,838.819686,6.356961,89.460855,83.612548,8.419683
82.916545,0,251.505660,99.100047,690.207540,3,376.980140,5.910387,37.792437,88.216141,8.394394
57.242157,1,155.291977,89.855394,500.644403,7,845.799275,6.286054,5.013439,68.587047,9.589279
89.978197,0,132.460445,102.213748,514.580173,3,452.546676,6.326010,139.899834,43.139880,4.580814
86.431969,1,86.332148,112.255884,367.399658,4,797.470238,5.611873,246.670437,79.504159,3.099054
87.648028,1,261.160603,117.457261,538.158183,9,1092.846373,6.372926,81.955234,41.996300,12.267097
67.449488,1,62.558949,110.792138,464.874646,4,721.734974,6.241373,206.069216,87.253839,11.579445
65.586264,0,134.241351,117.326339,451.935752,7,724.618226,7.082573,200.428173,86.898756,11.084974
51.289558,1,187.995481,109.286891,528.919339,3,588.117568,5.785135,21.073664,54.117269,7.764433
83.407730,1,103.713218,105.870086,543.516104,4,764.154473,6.171168,74.686601,59.569363,5.453399
97.365429,1,116.744846,109.216417,342.609131,6,897.389962,7.520863,65.735303,88.710268,7.668215
78.875576,1,132.096688,91.198228,588.247037,5,724.186084,5.883237,197.559534,77.730915,1.249814
50.600136,1,60.610461,79.280597,727.741078,6,447.098984,5.853209,95.561156,61.760702,8.974018
74.712597,1,220.765253,99.636594,486.169468,7,954.097568,6.357191,112.535815,59.854688,5.767669
67.140991,0,90.323882,95.274162,618.941775,5,290.568147,6.691509,153.434081,81.673723,9.572551
68.817073,1,264.422769,89.201386,497.547582,4,755.047414,6.425890,53.435076,58.242076,8.136406
65.416922,1,69.433450,81.281883,482.467019,8,808.838929,5.570889,170.812391,77.239509,5.746684
56.909148,1,107.562827,105.645886,494.658556,8,928.267081,6.381389,77.075494,84.489020,5.633678
83.481898,1,204.921354,104.594173,691.139376,4,725.467215,7.323088,229.416831,62.618368,5.811589
92.519572,0,132.725967,96.307526,407.682913,0,195.308920,7.665421,133.651792,51.548063,6.316547
75.119665,1,216.769666,94.071134,488.487674,7,908.689419,6.087884,107.198819,58.220185,1.214132
87.451825,1,201.783092,85.019889,503.944698,4,733.619784,7.016839,166.575763,92.342079,8.726920
87.200073,1,136.813792,96.304263,518.825960,8,894.658306,7.197185,9.812176,61.089940,5.518969
58.103649,1,96.643618,107.432041,458.162411,8,1043.365835,6.208312,76.651025,64.280806,9.321821
95.547680,1,290.124609,99.004248,497.730930,6,984.430692,6.544923,124.781356,41.681373,1.401670
82.490337,1,242.146658,105.020463,653.732623,11,1053.009799,6.483360,85.241120,63.395538,3.975364
67.825426,1,117.322220,107.639956,401.866091,8,968.096232,5.837435,27.761276,70.685131,10.583365
90.468249,1,102.275343,98.379984,455.326920,2,704.717760,6.349474,152.844526,85.970133,2.392311
58.535832,1,203.876286,122.639196,595.947011,7,873.612176,5.842245,44.161087,69.905760,6.362469
64.614579,1,93.497200,103.288980,689.074198,9,772.442087,5.518937,198.161080,54.759466,4.950349
68.017528,1,133.917978,109.523907,550.590665,4,740.156043,5.533750,151.133853,63.961930,8.510783
86.863929,1,292.018746,111.016187,484.600586,5,969.742155,7.352067,7.085509,45.582448,8.685246
53.132011,0,136.525227,101.715913,567.614818,7,406.835237,7.581015,60.792334,70.509516,6.207364
93.761138,1,71.748814,88.790174,722.771888,6,748.393421,7.419838,232.691535,78.218712,6.939778
76.073823,1,188.534471,80.278018,456.591948,6,828.837572,7.600040,19.799160,95.711630,1.735339
59.961407,1,156.273918,97.116653,418.832899,5,811.683195,7.793805,158.220313,48.180259,3.122647
62.553504,0,275.368189,104.429259,679.619895,6,553.060595,7.466585,76.301984,89.896199,5.783639
90.064589,1,61.819524,98.506800,526.764551,7,877.039419,5.576533,44.635792,45.438572,8.487836
84.679587,1,211.689432,85.237392,558.760689,5,800.846545,6.526844,172.642018,55.425500,10.547324
79.840101,1,81.314303,107.588675,389.994245,9,1061.808116,6.950379,186.560265,75.362770,3.513122
78.922707,1,103.296827,114.725773,656.891919,4,768.839109,7.757071,109.258720,71.244616,12.221649
62.805690,1,103.234441,82.570280,697.069731,7,772.057528,5.851222,69.532774,68.267112,13.661598
61.796956,1,271.832299,99.740624,612.171962,2,686.758157,6.917356,62.114685,49.896593,13.832538
51.025623,1,97.253173,80.717708,516.116467,9,892.700343,7.668838,11.309212,88.669726,2.701710
51.623729,1,50.502536,109.492801,468.177459,3,625.627282,7.783765,112.430424,47.187863,3.221806
62.576137,1,276.955442,117.793092,322.627428,1,879.246868,7.543381,174.353070,85.419125,9.457132
75.219316,0,103.429386,105.228608,482.540822,3,351.493197,7.293809,25.805491,66.865391,7.835188
99.790765,1,83.307045,118.885324,570.896319,4,753.079460,7.042100,142.760421,40.951465,12.394473
96.982225,1,92.041515,91.101902,504.672040,10,1006.419151,6.267420,159.530700,78.845081,9.402723
94.591388,1,201.655554,107.916053,484.790932,4,834.331601,5.585948,170.275917,87.758617,6.542585
85.228686,1,86.805975,103.905226,444.083594,8,1037.400042,5.837107,120.739162,58.588307,10.886858
52.570543,1,240.259640,82.589620,416.513251,5,723.857952,6.670736,141.323232,75.978222,12.523993
99.022725,0,155.924513,93.036292,331.537127,5,513.185974,5.901905,188.328367,78.455820,0.719089
52.772824,1,193.384858,113.917527,412.992728,4,851.011508,6.697051,152.869804,55.557449,10.828101
60.369549,0,225.746433,105.907010,541.002865,2,338.779108,5.627474,111.995354,78.944734,11.372137
66.852832,1,62.617112,107.310033,512.552996,6,785.168543,5.758650,80.578913,82.037074,2.881427
68.913921,0,223.551773,88.511412,806.494909,1,129.199572,5.556767,238.345736,85.884327,11.835587
74.983800,1,240.247188,87.476010,568.462090,11,1121.048030,7.693027,195.381774,69.740972,8.365914
57.192352,1,297.135680,85.159287,610.718622,0,445.068249,5.895409,19.380075,62.082037,2.982184
84.664130,1,159.470515,113.290347,676.002503,6,833.893071,6.964493,166.259192,74.090235,2.105401
99.332747,1,279.938768,102.550406,592.118818,6,964.827127,5.845528,62.762896,87.101191,12.007574
52.969159,1,182.598557,107.748123,553.040787,2,482.606559,6.892524,239.727274,61.111260,1.769302
62.402792,0,96.225846,115.474833,481.481751,1,315.882379,6.919220,216.007779,48.380056,12.963199
88.236013,1,169.792135,98.691131,445.183342,5,972.109351,6.772467,193.825895,78.473632,0.801867
65.329970,1,52.786151,102.378817,532.487176,5,670.183470,5.931280,119.139146,53.082828,9.939558
54.642352,1,147.463595,92.811613,584.065455,6,709.458216,7.724261,129.575655,98.634736,6.387078
74.037070,1,60.072809,85.658655,417.469693,8,924.486996,6.568778,193.679292,65.166348,3.494901
73.383307,1,129.645864,91.979770,437.324936,8,847.153344,6.950205,15.302619,81.576943,13.825020
56.999852,1,259.107147,99.115518,383.414106,5,901.975937,5.528167,15.075637,89.475058,12.387351
92.105663,1,114.120616,109.184204,607.745229,3,599.230954,7.699416,198.594546,96.036758,12.208178
94.789878,0,135.607073,97.259405,633.649718,4,438.275008,7.308513,188.253012,93.234448,4.181210
89.425444,1,74.937156,97.105414,564.780308,9,892.498258,7.241696,37.486932,73.971649,9.320562
74.340560,1,190.069814,120.271334,455.340046,3,724.228227,6.749952,73.225312,43.108326,10.658350
71.041725,1,232.397456,98.421277,444.364764,6,835.248203,7.259827,5.286982,45.101252,11.772227
61.788283,1,63.188491,86.552002,490.587465,4,716.720911,5.898286,114.968600,65.242750,3.911707
59.318269,1,141.648878,108.975638,400.693599,3,757.035787,6.208766,178.482325,55.799745,9.716552
87.068003,1,171.011857,91.730727,450.564434,2,726.521975,6.854589,63.967431,66.371177,4.266853
61.368122,1,296.454121,108.602725,499.996116,4,847.176564,6.220371,32.991098,56.321421,7.811252
72.435758,0,263.117312,103.038326,526.180980,1,406.323276,7.682355,190.651293,75.188551,12.438458
69.450365,1,117.343744,99.366586,519.377135,1,552.286183,6.881496,26.606931,76.864123,11.146532
99.128095,0,95.571511,99.763108,365.127415,3,362.017781,7.437072,204.456827,63.127495,0.603744
92.134438,1,223.663879,116.547635,551.679598,4,876.800678,7.480593,148.894464,61.326196,12.483519
58.083440,0,294.137156,102.954627,405.290688,3,491.892637,6.561593,58.157071,45.481096,6.531432
75.092627,0,280.870296,116.382918,733.265540,1,286.602026,6.129646,79.686781,44.514460,10.278612
80.055856,0,144.776792,93.054129,425.832804,4,430.883062,7.612639,111.133627,46.606059,1.203575
81.686598,1,105.149203,116.720735,522.866307,5,764.314513,5.924747,125.209272,88.418607,12.992441
57.992264,1,78.286027,88.882853,329.531344,5,709.032629,6.602351,235.559185,80.313034,7.446163
58.913737,1,259.299700,106.250701,561.758275,6,830.799603,7.776012,204.973466,85.725713,4.098528
61.016105,1,158.992218,122.241444,479.259931,9,951.812340,7.393890,101.656779,95.264357,6.467000
51.573392,1,179.781577,97.978165,464.592286,5,805.495510,7.716561,33.943566,88.334851,6.769263
51.980776,0,158.206666,103.074753,600.543799,3,336.900244,6.732955,248.237769,50.132450,2.897382
77.057883,1,184.136179,96.727655,471.658618,9,1031.717137,6.430583,85.781438,87.720231,11.979929
90.093525,1,118.890920,89.088606,632.031463,5,684.010995,6.668656,177.879443,49.781689,7.141305
73.793064,0,277.886668,109.840599,359.164071,9,943.066874,6.627363,94.393405,83.282586,11.508271
56.660813,1,180.652269,99.936056,629.959321,8,864.736860,7.543854,223.358621,57.993982,3.846071
76.066633,1,58.528248,89.616712,585.192353,5,632.063459,5.583850,153.237841,74.070935,9.957296
99.602643,1,250.639362,96.658345,284.739252,6,1039.644494,5.711905,240.179665,95.374489,1.963369
67.446900,0,139.414170,109.230845,665.852093,7,448.962635,5.905356,233.992811,87.404740,11.453516
52.526645,1,202.497025,98.019941,501.521206,7,933.297907,7.571803,144.048794,77.439953,10.774005
60.893996,1,116.005213,110.972181,503.411916,3,778.583591,6.365612,136.131070,49.406928,2.636214
90.860260,1,235.529016,98.377410,485.023208,10,1149.002087,7.345694,167.592614,58.843034,4.335102
84.330158,0,206.986501,101.122501,637.272563,2,287.707679,6.320743,240.922960,79.482716,6.917343
82.838098,0,297.151258,89.262047,516.816407,3,481.822846,6.076943,140.463855,70.920983,6.376510
57.468904,0,238.527268,107.952208,536.647926,3,418.406226,6.936866,111.994006,92.869736,7.000469
88.587988,1,166.839075,117.645184,446.484369,7,942.707167,6.297730,147.173318,96.262881,10.774660
74.335858,0,252.664337,97.331094,451.072338,8,835.809587,6.436685,104.308472,58.751706,12.150131
51.496427,0,173.582711,95.454657,612.357858,4,366.450933,6.355797,46.069633,49.180545,1.705497
70.566059,1,68.171320,84.755756,499.957243,7,754.993657,7.297069,80.282203,58.160364,1.731216
58.978113,1,165.516485,101.047023,611.242710,2,601.143833,6.580614,174.142268,50.629786,11.789665
68.245592,1,133.842068,96.026889,623.528689,9,886.870799,6.863815,165.278451,44.440229,0.783412
80.923154,1,70.390393,91.485037,394.571794,5,728.223882,7.734827,194.326827,79.145853,9.067611
82.148026,1,138.676991,96.525045,421.655320,1,626.965854,5.804094,32.968107,49.895545,9.136628
78.883942,0,222.560977,92.321226,398.163005,1,399.520762,6.793605,16.170851,41.363818,3.400539
95.559619,1,59.475263,106.944862,351.715155,7,934.762625,6.189248,98.481219,93.766239,8.480729
83.935773,1,229.700449,100.021474,571.413456,8,974.402530,6.622999,124.303308,83.264595,9.376266
76.244000,1,104.123545,79.141213,535.895769,8,784.810400,6.849885,31.388323,97.258050,3.791694
75.295399,1,217.641562,99.768232,555.320343,4,844.652719,6.548473,29.520061,90.646926,13.565149
53.069395,1,195.110740,90.907801,476.279691,8,972.819447,7.670928,89.821204,72.984790,6.366896
59.846690,0,184.260101,87.810108,316.767951,4,450.202398,7.758066,144.581134,80.901503,2.727509
98.442039,1,98.178032,104.871888,520.298671,7,861.001271,7.482941,127.729683,95.801875,5.454492
94.263335,0,109.998915,113.274356,568.462600,1,308.958360,7.467664,206.361378,42.611702,12.209419
69.270351,0,53.212403,99.336428,485.215339,3,332.014241,7.192277,247.971436,40.289055,13.449145
80.978318,0,232.143403,109.485788,575.785044,9,709.670802,6.460891,231.653519,61.189226,8.954902
57.394178,0,65.777501,103.721182,417.142757,3,375.923310,6.825894,171.474040,64.851680,0.088718
91.827277,1,58.554947,94.881463,558.069354,2,627.456623,5.961854,68.466559,71.998923,10.191795
51.608545,1,235.383389,104.130497,531.368910,6,853.721473,6.512374,191.932720,66.661655,8.297052
88.646395,1,159.269584,114.495866,423.023080,2,695.853434,7.087332,90.469076,83.233315,7.655874
57.090864,1,138.192855,93.940681,486.986020,6,760.109232,7.593321,114.438556,74.542894,11.634282
51.860552,0,96.175410,86.608862,463.539323,6,476.649992,6.664376,134.029781,86.685557,13.580426
70.040868,1,201.573109,112.159714,330.492339,6,981.915598,5.658173,36.812357,61.313631,11.088507
81.631337,0,170.134864,110.195286,608.310005,4,491.953072,5.685110,105.656099,67.612210,7.028184
71.205490,1,140.604022,95.639718,427.382599,7,858.747001,5.766265,93.236560,93.256153,1.405254
99.836476,1,104.218078,96.673754,680.894124,5,652.012912,7.347743,124.688880,64.925788,13.073385
74.533783,0,80.261290,97.060971,463.490441,3,308.422942,5.874266,39.167667,60.697627,4.026351
52.550698,1,170.564594,84.983900,421.667475,7,867.129369,6.515032,13.421661,51.374842,6.542616
88.333188,1,123.954373,101.155541,411.883113,6,877.678162,6.956025,89.287696,61.322171,11.370967
83.292956,1,129.747877,89.117810,466.384833,2,717.187999,6.122504,46.567826,47.208648,13.383284
81.051586,1,148.430855,112.848653,432.192523,7,890.454767,6.275752,239.185472,41.428357,11.614990
80.771634,1,186.201604,87.385715,642.678798,5,605.947091,7.460772,135.729420,53.039033,8.710892
86.491382,1,197.830019,105.094441,455.694824,8,1092.568486,7.110781,76.207929,94.786803,5.352930
58.147721,1,102.008911,104.503026,457.873303,10,967.619100,7.591353,214.159002,93.436919,9.474443
86.714843,0,242.975327,107.831965,342.626060,5,705.333178,7.155440,167.102212,72.714769,1.663178
89.814625,0,91.775753,99.345387,520.231583,5,443.590359,7.293854,192.636996,55.256117,11.912374
69.793198,1,232.952227,94.722669,407.111556,6,969.017744,5.815434,235.061402,88.671229,4.185785
81.779217,0,291.095821,99.034925,701.584110,4,488.368593,6.840639,196.336838,43.439107,0.868798
62.372859,0,122.869347,96.392931,332.118846,5,464.170448,6.619872,197.868682,98.604790,12.515756
51.167400,0,280.821759,101.521139,620.878542,3,432.813926,5.517065,73.300209,54.849841,8.097041
70.837831,0,156.338028,102.399929,476.467181,3,341.357937,6.372298,138.391000,99.518947,6.399526
73.401999,0,110.008869,91.934213,410.109386,2,333.987745,6.316401,150.442265,41.273990,13.430954
63.714054,0,237.169510,96.981446,581.869801,4,414.123218,7.265250,17.659186,99.820494,10.036946
54.566690,1,133.965830,101.793655,472.521840,3,673.248434,6.476240,30.523133,94.519840,4.596495
85.973431,1,168.428645,98.854876,460.477863,4,817.435360,6.533596,114.427571,44.779934,0.277611
81.364930,1,275.978860,86.512389,467.069304,8,1001.087012,7.669497,78.458162,45.649297,13.319453
91.775819,1,129.755637,103.969878,598.749485,4,719.494790,7.513544,185.187510,58.368008,2.881313
67.431661,1,182.188114,101.433262,614.183296,2,643.078975,6.850061,154.244000,43.497391,13.533874
53.524149,0,189.944886,104.627264,420.257131,3,523.056904,5.908991,222.580117,47.946655,13.257415
55.351384,1,94.602919,93.310510,388.740216,2,615.219380,5.663972,183.106462,77.047831,1.018105
64.426250,0,284.815366,110.155030,745.634513,5,550.538215,6.584229,246.653870,72.117269,5.748394
61.839522,1,256.590999,118.439725,477.951289,3,814.925142,5.509068,166.585718,55.998273,4.621744
59.852923,1,74.374035,98.514342,548.605317,3,596.440362,6.474406,110.810887,95.840902,5.205098
99.110843,1,55.353809,116.222327,493.603622,6,888.588491,5.731341,90.372082,86.276643,11.309999
78.716262,1,171.122976,84.131120,570.815821,2,629.784970,7.063686,208.440376,40.546418,5.824206
91.482988,1,191.345352,97.399826,584.947925,8,990.196799,5.794405,42.336398,88.265035,1.484310
81.058462,1,265.375505,95.120678,430.144591,4,820.523689,6.931136,171.547508,94.145437,6.161054
76.042052,0,133.629697,103.243359,455.771735,3,442.085364,7.617070,78.782665,87.500409,7.166158
78.041167,1,218.221335,102.370983,463.900511,4,847.102590,7.338100,18.488394,77.300827,6.355299
55.178180,0,122.458449,75.769083,431.488222,5,430.277041,5.931364,165.009453,87.955547,5.378889
77.125187,0,225.357494,98.845325,270.534618,4,529.557886,7.145157,103.407250,76.540669,3.607263
59.480698,1,166.028647,105.226546,303.305975,6,927.609650,6.297042,37.037114,75.524546,12.607109
80.553022,1,239.367210,94.167309,491.622280,1,650.866795,6.602334,41.001890,94.067316,11.097525
59.592229,1,260.193541,110.683219,426.122704,7,1044.513440,7.029288,53.595495,85.204920,7.679742
61.961158,1,128.328713,108.232838,486.945941,3,757.719700,7.424272,173.426222,76.863169,7.463169
52.723056,1,147.219581,87.243281,535.813203,9,893.479507,7.479696,247.490391,58.263049,8.504567
62.150689,1,92.064231,91.390576,515.767255,9,992.078795,6.826104,84.785328,89.581844,5.928008
89.134662,0,82.751992,92.694627,713.088775,6,354.854617,5.795788,226.007934,64.399908,12.238360
64.455426,1,152.058166,90.271552,452.273421,7,941.392728,6.373769,190.418753,52.465899,2.675808
85.452540,1,200.673624,95.775828,320.888831,8,1080.836432,6.690694,133.225748,75.279985,2.680217
50.645701,1,154.418353,110.891311,494.245959,4,765.190557,6.685141,144.796386,54.705268,7.227842
53.456845,0,171.595129,105.024243,410.120471,5,491.753480,6.938948,161.927668,78.930058,4.614070
97.426232,1,211.990799,103.946354,362.817404,5,965.133531,7.741188,86.266292,40.648720,7.951612
62.363486,1,295.060416,105.648692,463.798611,5,918.814120,6.281824,237.316426,44.411894,1.461969
88.267091,1,129.722917,109.469138,539.263257,3,670.364392,6.638819,138.483067,59.060115,12.021650
62.301558,1,285.549462,98.144282,682.016877,6,777.520836,7.548812,154.709993,60.289909,2.439872
83.424924,1,194.736358,106.154635,751.373435,3,737.706572,7.457141,99.496162,43.011758,7.109076
80.629205,0,210.090271,105.329394,519.262136,5,608.807601,7.722321,231.338369,75.687562,12.409258
79.268521,0,297.664163,103.891335,414.796845,1,547.965971,5.900994,249.139560,88.870024,9.921238
69.637947,1,72.556018,95.889389,540.778151,3,570.196861,7.693679,17.115469,65.207085,5.583571
60.843459,0,115.964476,90.486073,612.414698,6,429.643705,6.560987,173.958673,53.539942,11.390031
80.088700,1,204.774649,96.442831,670.269320,2,661.638324,7.257602,124.730033,64.320434,1.069869
99.369298,1,176.853502,96.496135,477.710579,1,604.088299,6.606258,12.997009,54.105455,7.870975
94.383600,1,95.513670,91.513030,498.285059,3,572.538178,5.813082,234.685438,45.892199,9.474577
86.729005,1,122.382496,112.674482,557.703571,5,885.535224,6.547400,44.560016,61.908939,13.993638
86.798658,1,259.134296,111.113913,536.618863,0,694.718545,6.873258,117.539742,94.801546,9.554942
96.027369,1,139.244838,94.543488,491.628046,3,724.141475,6.716316,60.606639,87.345648,12.048495
65.021085,1,106.586354,109.237327,493.762712,2,634.504167,6.273617,162.956771,83.967050,4.031191
58.465635,1,279.112787,100.474995,507.559782,6,815.496749,7.183976,65.996050,61.491453,10.623194
67.217927,1,205.504755,98.631422,535.992244,4,837.035485,5.631926,247.588227,50.228521,6.361752
90.652693,1,138.505158,117.451490,560.112551,3,652.094969,7.710290,49.355006,89.539735,3.058037
69.469455,0,73.112448,95.077005,555.535003,8,445.183359,6.697504,204.718708,90.811590,8.289780
95.972699,0,94.985693,99.869067,445.655262,2,364.722316,7.632266,235.446326,83.548495,10.842082
71.300119,1,52.373943,100.432015,467.244975,4,764.935013,7.287044,160.920930,72.288655,1.411128
54.701557,0,238.487809,85.602776,474.160502,6,448.182145,7.629169,162.207947,72.397697,3.373313
61.987469,1,216.353098,105.467973,491.162254,9,1090.350718,5.758140,197.398767,92.693429,8.866061
92.119734,0,242.635120,101.223436,334.293577,6,730.468772,6.556259,131.402931,87.215604,2.203513
60.535532,1,78.843119,106.927403,458.775804,1,503.651545,7.698842,136.246765,40.205783,0.328258
57.252863,1,73.711930,83.793015,484.533156,5,717.137168,6.869358,249.377919,59.858313,1.130655
80.583608,0,254.990473,101.221629,460.614273,2,510.027062,6.103240,30.339355,72.013144,6.327674
67.528353,1,98.176267,97.549900,521.534349,7,816.208221,7.522917,91.867932,51.972845,12.961225
65.449429,1,274.210207,116.134671,499.669987,5,836.821638,6.174594,211.809481,52.443406,1.617687
80.061388,1,170.217371,115.610093,605.304623,1,384.881635,7.118469,125.016497,60.633286,12.623737
90.052936,0,222.689319,110.411816,443.674939,3,428.219145,7.345926,228.925179,75.966472,4.054715
94.670301,1,120.496390,88.797782,486.241506,3,696.851620,7.621986,212.389213,60.620843,8.693270
97.985659,0,66.597541,85.072547,335.104437,4,509.007777,6.815281,51.740514,59.584354,0.865260
82.133843,0,67.579032,108.418606,486.130961,3,307.909213,6.717694,11.330862,80.622328,4.658542
65.571769,1,112.448369,95.681980,520.562224,10,909.019544,6.475136,195.662926,74.307620,5.456794
77.266737,0,52.091114,82.972817,430.269883,5,449.934006,5.918618,58.933410,66.816444,2.552280
72.799096,1,82.568215,102.028374,617.902703,3,644.403004,7.205800,216.139979,65.414308,4.977153
55.535067,0,290.024704,92.418252,512.659526,8,703.277557,6.049761,96.249248,84.870537,0.446042
84.447116,1,203.789074,112.485244,452.791128,4,841.226967,6.213589,174.580470,59.938309,13.110283
98.313970,0,218.318675,82.802541,398.685882,4,505.785443,7.761271,183.317381,51.807012,13.324129
76.615385,1,278.265931,87.176709,514.564344,2,722.760786,6.518412,71.063541,93.868965,6.257988
67.289710,1,209.315312,104.557734,442.964190,3,786.022361,6.829240,141.576324,94.760772,1.546331
55.458386,1,58.129980,97.205009,481.171156,3,538.579433,7.231738,143.893537,81.233145,13.758781
81.398147,1,61.920137,105.839894,474.964073,3,594.878438,5.766320,103.242922,82.799262,2.952993
98.081649,1,75.703243,118.566196,541.935024,5,756.610304,6.669563,129.812580,89.514795,10.792947
90.402467,0,273.143606,92.241488,458.681043,8,716.054214,7.549342,60.417181,54.174234,9.447521
92.398452,0,210.114654,93.022156,553.460401,9,733.464299,5.857016,85.061418,98.505212,1.030134
63.297949,1,107.901770,88.434419,578.883853,5,645.073241,7.003480,86.922908,64.534693,7.871950
90.963489,1,64.961334,82.729648,377.106202,2,651.908479,7.186062,41.619093,62.689398,9.143266
61.887091,1,116.557256,105.817427,483.186503,7,818.570833,6.477765,234.612587,96.286687,4.342539
96.087827,1,66.244232,93.544644,456.902905,5,803.222129,6.878366,206.503256,81.523222,12.292497
88.973860,1,278.102553,100.833726,422.276757,5,962.910446,7.587123,63.743869,45.321160,4.525519
83.290863,1,151.478075,93.196367,706.790439,5,682.990969,7.180794,167.335984,66.874088,12.179483
50.168347,0,277.496494,98.832773,440.268882,2,446.633064,6.637241,177.741202,44.013917,1.235555
81.282919,1,291.234234,97.555841,822.914261,2,599.891356,7.726730,208.577144,75.572610,1.872784
72.655538,1,280.716173,79.897530,400.944036,4,895.257424,6.615530,143.447023,89.350299,0.324630
52.949950,1,62.144193,108.905922,543.831597,3,567.193573,6.812570,11.224224,47.864357,6.968662
96.364888,0,215.569529,104.281289,626.030000,4,471.970767,6.592524,149.887996,57.971680,7.464817
91.354290,1,287.380331,94.347441,524.745974,4,821.272112,6.757599,157.241578,97.527079,11.044374
64.258746,0,277.246600,116.857187,636.076563,5,509.831158,6.738388,176.147189,44.562186,12.210719
69.294048,1,139.722811,100.707529,500.656997,8,957.513548,6.352699,147.334840,79.628661,7.161831
79.051552,1,140.266270,88.426047,563.661449,9,918.225889,5.599560,7.245421,80.036056,8.507476
74.328730,1,178.186062,108.231617,515.482627,3,779.978379,7.266737,142.100846,78.792563,12.687200
81.919505,1,54.370599,92.271418,677.937266,3,439.551013,7.005743,8.545105,72.260032,13.209291
76.777507,1,167.698680,98.540057,379.066741,6,943.120409,6.966938,156.529430,76.712797,1.378114
79.932197,0,58.118549,73.629249,575.412585,3,203.669391,7.397310,45.112866,71.262689,3.125014
85.207427,1,258.244813,100.144896,435.413558,6,958.319699,6.279922,72.721897,48.110658,9.187002
64.462374,1,132.783185,95.696306,489.937663,2,625.744645,6.357778,56.707687,51.944541,7.699087
83.014546,1,72.706296,114.959639,308.247885,5,760.852376,7.383872,235.806542,77.451070,3.317149
92.622219,0,269.339617,98.681879,558.102213,9,773.565786,7.508659,133.130818,79.577079,6.780622
76.207679,1,147.147223,89.590271,693.422189,3,509.227118,5.847954,42.823719,85.262831,9.601528
76.684054,1,143.803423,112.375732,516.428772,4,699.045033,7.100206,84.160531,51.682734,9.518348
75.892117,0,144.494412,86.350094,633.504685,5,413.413666,7.596592,26.313794,54.474728,0.596602
68.561433,1,204.888516,104.252582,428.637195,5,878.796194,6.936438,87.880871,88.282339,7.251154
86.555215,0,127.424857,99.281965,329.067853,6,530.934866,7.653309,208.698535,83.170488,12.816293
90.091409,0,197.093930,98.051302,575.246193,2,394.475441,7.666238,69.945543,44.388666,13.369642
88.025874,1,222.023303,110.043301,444.396880,6,892.598831,6.826873,174.705071,93.787974,3.704053
52.611008,1,208.320600,107.758463,547.527495,7,875.937242,7.535761,69.357008,51.288214,3.076018
80.146606,0,265.839622,100.912954,462.500473,8,806.268260,6.259482,16.951442,42.245551,1.765814
85.653761,1,102.272686,98.697529,342.934312,6,857.558504,7.527068,235.192986,78.198912,1.783698
89.687562,1,181.803951,101.278016,492.195242,2,632.429158,6.708486,129.950253,80.484900,7.461637
61.296325,0,254.689176,111.075606,504.440466,3,481.187099,7.441530,97.750415,83.920486,5.140499
51.154780,0,292.259435,99.408596,499.628275,6,675.814557,6.363601,164.235101,43.018829,1.413078
55.211643,0,56.524287,87.845603,427.343814,9,508.025942,7.413892,25.722489,67.615803,13.230343
57.661109,0,277.070249,121.391378,442.939225,2,530.000850,7.726741,37.843841,77.651859,1.180971
83.491378,0,280.471406,118.360530,603.379704,2,474.342603,5.516247,11.080395,84.761996,2.759080
77.009198,1,119.450799,108.603655,370.820820,5,869.192150,6.254401,129.426341,90.346023,3.304545
