fuel_type,station_name,street_address,city,state,zip,phone_number,status_code,expected_date,station_group,ev_lvl_1,ev_lvl_2,ev_dc_fast_count,ev_other,ev_network_type,latitude,longitude,last_confirmed,id,updated_at,access_code,restricted,ev_workplace
ELEC,Town of Winthrop,112 Norfolk Rd,Winthrop,WA,98862,866-576-1495,E,,Public,,2,,,RIVIAN_WAYPOINTS,48.4713473,-120.1807918,2/1/2026,391328,2026-02-01 05:01:31 UTC,public,FALSE,FALSE
ELEC,"Forks, WA",101 North Forks Avenue,Forks,WA,98331,866-576-1495,E,,Public,,,6,,RIVIAN_ADVENTURE,47.951511,-124.385225,2/1/2026,391346,2026-02-01 05:01:36 UTC,public,FALSE,FALSE
ELEC,Rockwood PM - Riverside at Trutina,22495 Clairmont Ln,Liberty Lake,WA,99019,888-356-8911,E,,Public,,2,,,FLO,47.683817,-117.104239,2/1/2026,391466,2026-02-01 05:18:49 UTC,public,FALSE,FALSE
ELEC,CAR CHARGE 1 STATION 7,1103 S. 20th Ave,Pasco,WA,99301,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.225299,-119.116976,2/1/2026,391540,2026-02-01 03:55:25 UTC,public,FALSE,FALSE
ELEC,CAR CHARGE 1 STATION 2,1103 S 19th Ave,Pasco,WA,99301,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.224931,-119.117248,2/1/2026,391541,2026-02-01 03:55:26 UTC,public,FALSE,FALSE
ELEC,CAR CHARGE 1 STATION 3,1103 S. 20th Ave,Pasco,WA,99301,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.224939,-119.117495,2/1/2026,391542,2026-02-01 03:55:26 UTC,public,FALSE,FALSE
ELEC,CAR CHARGE 1 STATION 1,1103 S 20th Ave,Pasco,WA,99301,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.225024,-119.117582,2/1/2026,391543,2026-02-01 03:55:26 UTC,public,FALSE,FALSE
ELEC,CAR CHARGE 1 STATION 4,1103 S. 20th Ave,Pasco,WA,99301,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.224897,-119.117554,2/1/2026,391544,2026-02-01 03:55:26 UTC,public,FALSE,FALSE
ELEC,CAR CHARGE 1 STATION 5,1103 S. 20th Ave,Pasco,WA,99301,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.225375,-119.117741,2/1/2026,391545,2026-02-01 03:55:26 UTC,public,FALSE,FALSE
ELEC,CAR CHARGE 1 STATION 6,1103 S. 20th Ave,Pasco,WA,99301,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.225024,-119.117263,2/1/2026,391546,2026-02-01 03:55:26 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT WEST SEATTLE 2,4535 39th Avenue Southwest,Seattle,WA,98116,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.562216,-122.381639,2/1/2026,391553,2026-02-01 03:55:30 UTC,public,FALSE,FALSE
ELEC,110th S. 10th Street Garage - Public Permit Parking,110th S. 10th Street,Tacoma,WA,98402,888-356-8911,E,,Public,,3,,,FLO,47.2541115,-122.4376037,2/1/2026,391562,2026-02-01 05:18:32 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT N BEACON HILL 2,2535 16th Avenue South,Seattle,WA,98144,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.579728,-122.312203,2/1/2026,391649,2026-02-01 03:55:32 UTC,public,FALSE,FALSE
ELEC,"Fred Meyer 186 (Lacey, WA)",700 Sleater Kinney RD SE,Lacey,WA,98503,833-632-2778,E,,Public,,,6,,Electrify America,47.04018,-122.8328,2/1/2026,391666,2026-02-01 04:43:09 UTC,public,FALSE,FALSE
ELEC,Kennewick,2901 Southridge Blvd,Kennewick,WA,99338,888-356-8911,E,,Public,,1,,,FLO,46.179979,-119.188248,2/1/2026,391674,2026-02-01 05:18:51 UTC,public,FALSE,FALSE
ELEC,MAT CLINIC 05528,3661 Pacific Ave SE,Olympia,WA,98501,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.040811,-122.842057,2/1/2026,391711,2026-02-01 03:49:36 UTC,public,FALSE,FALSE
ELEC,BELLINGHAM CITY HARRIS 1,610 Harris Avenue,Bellingham,WA,98225,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.720058,-122.508756,2/1/2026,391718,2026-02-01 03:55:18 UTC,public,FALSE,FALSE
ELEC,MAT CLINIC 20008,3661 Pacific Ave SE,Olympia,WA,98501,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.040809,-122.842101,2/1/2026,391731,2026-02-01 03:55:36 UTC,public,FALSE,FALSE
ELEC,MAT CLINIC 19999,3661 Pacific Ave SE,Olympia,WA,98501,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.0408,-122.842078,2/1/2026,391732,2026-02-01 03:55:36 UTC,public,FALSE,FALSE
ELEC,Yakima,51 Firing Center Rd,Yakima,WA,98901,888-356-8911,E,,Public,,1,,,FLO,46.677571,-120.479158,2/1/2026,391742,2026-02-01 05:18:51 UTC,public,FALSE,FALSE
ELEC,Conoco - Tesla Supercharger,1507 Bauman St,Ritzville,WA,99169,877-798-3752,E,,Public,,,8,,Tesla,47.118551,-118.365106,5/12/2025,391769,2025-05-12 16:15:59 UTC,public,FALSE,FALSE
ELEC,CHARLES L1 #124,8005 161st Avenue Northeast,Redmond,WA,98052,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.675249,-122.126003,2/1/2026,391800,2026-02-01 03:55:39 UTC,public,FALSE,FALSE
ELEC,Otis Orchards Library,22324 E Wellesley Ave,Otis Orchards,WA,99027,866-816-7584,E,,Public,,2,,,EV Connect,47.700205,-117.105435,2/1/2026,391809,2026-02-01 04:56:08 UTC,public,FALSE,FALSE
ELEC,Auburn Chevrolet,1600 Auburn Way North,Auburn,WA,98002,866-816-7584,E,,Public,,,2,,EV Connect,47.322616,-122.220402,2/1/2026,391810,2026-02-01 04:56:54 UTC,public,FALSE,FALSE
ELEC,SPOKANE HYUNDAI STATION 1,8801 E Sprague Ave,Spokane Valley,WA,99212,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.657333,-117.28729,2/1/2026,394111,2026-02-01 02:26:46 UTC,public,FALSE,FALSE
ELEC,AMZ SEA113 – 18,85 106th Ave NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.610506,-122.1996,2/1/2026,395216,2026-02-01 03:47:09 UTC,public,FALSE,FALSE
ELEC,AMZ SEA113 – 16,85 106th Ave NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.610501,-122.199549,2/1/2026,395217,2026-02-01 03:47:26 UTC,public,FALSE,FALSE
ELEC,AMZ SEA113 – 17,85 106th Ave NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.610536,-122.19955,2/1/2026,395218,2026-02-01 03:47:28 UTC,public,FALSE,FALSE
ELEC,SPOKANE CHARGER HD SPOKANE 2,4515 South Regal Street,Spokane,WA,99223,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.612746,-117.36668,2/1/2026,395221,2026-02-01 03:55:03 UTC,public,FALSE,FALSE
ELEC,SPOKANE CHARGER HD SPOKANE 3,4515 South Regal Street,Spokane,WA,99223,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.612738,-117.366765,2/1/2026,395222,2026-02-01 03:55:04 UTC,public,FALSE,FALSE
ELEC,SPOKANE CHARGER HD SPOKANE 1,4515 S Regal St,Spokane,WA,99223,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.612773,-117.365571,2/1/2026,395237,2026-02-01 03:55:55 UTC,public,FALSE,FALSE
ELEC,Villa Bonita,9823 NE 130th Pl,Kirkland,WA,98034,866-816-7584,E,,Public,,2,,,EV Connect,47.716581,-122.209517,2/1/2026,395249,2026-02-01 04:57:35 UTC,public,FALSE,FALSE
ELEC,CITY OF LACEY CITY HALL DC,420 College Street Southeast,Lacey,WA,98503,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.045337,-122.821973,2/1/2026,395272,2026-02-01 03:47:44 UTC,public,FALSE,FALSE
ELEC,Ellensburg,208 W. 3rd Ave,Ellensburg,WA,98926,888-356-8911,E,,Public,,1,,,FLO,46.994205,-120.549205,2/1/2026,395291,2026-02-01 05:18:52 UTC,public,FALSE,FALSE
ELEC,City Gate Apartments,1900 Front Street,Lynden,WA,98264,888-222-6618,E,,Public,,4,,,NOODOE,48.93963,-122.480453,2/1/2026,395295,2026-02-01 05:52:59 UTC,public,FALSE,FALSE
ELEC,Astria Toppenish Hospital,502 W 4th Ave,Toppenish,WA,98948,888-356-8911,E,,Public,,1,,,FLO,46.3705236,-120.3165278,2/1/2026,395358,2026-02-01 05:18:37 UTC,public,FALSE,FALSE
ELEC,Kingswood Drive - Tesla Supercharger,1401 Kingswood Dr SW,Tumwater,WA,98512,877-798-3752,E,,Public,,,20,,Tesla,46.99277,-122.921267,6/6/2025,395417,2025-06-06 18:42:11 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT FREMONT 2,3930 Whitman Avenue North,Seattle,WA,98103,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.654875,-122.345894,2/1/2026,395473,2026-02-01 03:56:13 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT WALLINGFORD 3,4225 Stone Way North,Seattle,WA,98103,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.658757,-122.342414,2/1/2026,395475,2026-02-01 03:56:14 UTC,public,FALSE,FALSE
ELEC,"SFIII Columbia West, LLC - Eastview",14725 Southeast 36th Street,Bellevue,WA,98006,888-998-2546,E,,Public,,4,,,Blink Network,47.5779404,-122.1433349,2/1/2026,395505,2026-02-01 00:16:34 UTC,public,FALSE,FALSE
ELEC,Women of Wisdom - Terraces at Summitview,3801 Summitview Ave,Yakima,WA,98902,855-885-9571,P,1/27/2026,PLANNED - not yet accessible (Public),,,4,,OpConnect,46.6013333,-120.5604841,2/1/2026,395568,2026-02-01 04:49:05 UTC,public,FALSE,FALSE
ELEC,Women of Wisdom - Tri Cities,745 The Pkwy,Richland,WA,99352,855-885-9571,P,9/9/2025,PLANNED - not yet accessible (Public),,1,12,,OpConnect,46.27586,-119.27605,2/1/2026,395569,2026-02-01 04:49:06 UTC,public,FALSE,FALSE
ELEC,Moses Lake,312 W. 3rd Ave,Moses Lake,WA,98837,888-356-8911,E,,Public,,1,,,FLO,47.12882,-119.281992,2/1/2026,395571,2026-02-01 05:18:52 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT STEVENS 4,531 20th Ave E,Seattle,WA,98112,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.624082,-122.306153,2/1/2026,395677,2026-02-01 03:56:14 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT WEST SEATTLE 6,4834 Fauntleroy Wy SW,Seattle,WA,98116,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.558283,-122.381237,2/1/2026,395751,2026-02-01 03:56:18 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT STEVENS 2,1724 15th Avenue,Seattle,WA,98122,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.617189,-122.312677,2/1/2026,395756,2026-02-01 03:56:31 UTC,public,FALSE,FALSE
ELEC,Avista - Two Rivers Resort ACL2,6828 WA-25,Davenport,WA,99122,888-356-8911,E,,Public,,2,,,FLO,47.90702,-118.32481,2/1/2026,395770,2026-02-01 05:18:54 UTC,public,FALSE,FALSE
ELEC,Gonzaga - College Hall,502 E Boone Ave,Spokane,WA,99258,888-356-8911,E,,Public,,4,,,FLO,47.669084,-117.402419,2/1/2026,395837,2026-02-01 05:18:54 UTC,public,FALSE,FALSE
ELEC,Big Wally's - Tesla Supercharger,9944 US-2,Coulee City,WA,99115,877-798-3752,E,,Public,,,8,,Tesla,47.621668,-119.27983,6/6/2025,395884,2025-06-06 18:42:11 UTC,public,FALSE,FALSE
ELEC,LYNNWOOD DCFC CH NORTH,19100 44th Avenue West,Lynnwood,WA,98036,888-758-4389,E,,Public,,,2,,ChargePoint Network,47.825275,-122.292906,2/1/2026,395899,2026-02-01 03:54:14 UTC,public,FALSE,FALSE
ELEC,LYNNWOOD DCFC CH SOUTH,19100 44th Avenue West,Lynnwood,WA,98036,888-758-4389,E,,Public,,,2,,ChargePoint Network,47.825209,-122.292904,2/1/2026,395900,2026-02-01 03:54:20 UTC,public,FALSE,FALSE
ELEC,LYNNWOOD DCFC CH NORTH.,19100 44th Ave W,Lynnwood,WA,98036,888-758-4389,E,,Public,,,2,,ChargePoint Network,47.825484,-122.292822,2/1/2026,395901,2026-02-01 03:54:23 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT WEST SEATTLE 3,4848 California Avenue SW,Seattle,WA,98116,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.557841,-122.386742,2/1/2026,395995,2026-02-01 03:56:27 UTC,public,FALSE,FALSE
ELEC,McLendon Hardware - Series,440 Rainier Ave South,Renton,WA,98057,888-998-2546,E,,Public,,2,,,Blink Network,47.477362,-122.215347,2/1/2026,396091,2026-02-01 00:31:46 UTC,public,FALSE,FALSE
ELEC,WSDSHS WSH-BL22-NO. 01,9601 Steilacoom Blvd GCFE Bld. 22 - Front Lot,Lakewood,WA,98498,888-758-4389,T,12/3/2025,TEMPORARILY UNAVAILABLE (Public),,1,,,ChargePoint Network,47.181112,-122.565739,2/1/2026,396097,2026-02-01 01:50:07 UTC,public,FALSE,FALSE
ELEC,WSDSHS AFPQO000001CHK0,751 Pine St,Medical Lake,WA,99022,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.566656,-117.696597,2/1/2026,396146,2026-02-01 03:57:10 UTC,public,FALSE,FALSE
ELEC,WSDSHS FPQO000001CHJX,751 Pine St,Medical Lake,WA,99022,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.566603,-117.696534,2/1/2026,396147,2026-02-01 03:57:10 UTC,public,FALSE,FALSE
ELEC,WSDSHS AFPQO000001CHK1,751 Pine St,Medical Lake,WA,99022,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.566591,-117.69661,2/1/2026,396148,2026-02-01 03:57:10 UTC,public,FALSE,FALSE
ELEC,WSDSHS AFPQO000001CHJZ,751 Pine St,Medical Lake,WA,99022,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.566816,-117.696038,2/1/2026,396149,2026-02-01 03:57:10 UTC,public,FALSE,FALSE
ELEC,WSDSHS AFPQO000001CHK3,751 Pine St,Medical Lake,WA,99022,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.56679,-117.695994,2/1/2026,396150,2026-02-01 03:57:10 UTC,public,FALSE,FALSE
ELEC,WSDSHS AFPQO000001CHK2,850 Maple St West Charger,Medical Lake,WA,99022,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.572485,-117.695203,2/1/2026,396151,2026-02-01 03:57:11 UTC,public,FALSE,FALSE
ELEC,WSDSHS AFPQO000001CHK4,850 Maple St Middle Charger,Medical Lake,WA,99022,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.572491,-117.695259,2/1/2026,396152,2026-02-01 03:57:11 UTC,public,FALSE,FALSE
ELEC,WSDSHS AFPQO000001CHK5,850 Maple St East Charger,Medical Lake,WA,99022,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.572477,-117.695188,2/1/2026,396153,2026-02-01 03:57:11 UTC,public,FALSE,FALSE
ELEC,WSDSHS AFPQO000001CHK6,751 Pine St,Medical Lake,WA,99022,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.566759,-117.69604,2/1/2026,396154,2026-02-01 03:57:11 UTC,public,FALSE,FALSE
ELEC,WSDSHS AFPQO000001CHJY,751 Pine St,Medical Lake,WA,99022,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.566817,-117.696042,2/1/2026,396155,2026-02-01 03:57:11 UTC,public,FALSE,FALSE
ELEC,ILLAHEE FWPS-ILH-2,36001 1st Ave S,Federal Way,WA,98003,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.277508,-122.336985,2/1/2026,396182,2026-02-01 03:53:03 UTC,public,FALSE,FALSE
ELEC,WSCJTC CJTC 1,19010 1st Avenue South,Burien,WA,98148,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.432791,-122.332893,2/1/2026,396292,2026-02-01 03:57:19 UTC,public,FALSE,FALSE
ELEC,WSCJTC CJTC 2,19010 1st Avenue South,Burien,WA,98148,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.432794,-122.33282,2/1/2026,396293,2026-02-01 03:57:19 UTC,public,FALSE,FALSE
ELEC,WSCJTC CJTC 3,19010 1st Avenue South,Burien,WA,98148,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.432781,-122.332745,2/1/2026,396294,2026-02-01 03:57:20 UTC,public,FALSE,FALSE
ELEC,WSCJTC CJTC 4,19010 1st Avenue South,Burien,WA,98148,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.432792,-122.332646,2/1/2026,396295,2026-02-01 03:57:20 UTC,public,FALSE,FALSE
ELEC,WSCJTC CJTC 5,19010 1st Avenue South,Burien,WA,98148,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.43279,-122.332563,2/1/2026,396296,2026-02-01 03:57:20 UTC,public,FALSE,FALSE
ELEC,Tumwater Trading Post,7000 Little Rock Rd SW,Tumwater,WA,98512,313-262-6722,E,,Public,,,4,,RED_E,46.98527542,-122.9320361,2/1/2026,396913,2026-02-01 06:49:19 UTC,public,FALSE,FALSE
ELEC,Frontier Ford Superstore,12610 Thompson Road,Anacortes,WA,98221,313-262-6722,E,,Public,,4,2,,RED_E,48.46107,-122.56042,2/1/2026,396915,2026-02-01 06:49:30 UTC,public,FALSE,FALSE
ELEC,Hotel Mccoy,455 South East Paradise St,Pullman,WA,99163,313-262-6722,E,,Public,,2,,,RED_E,46.729,-117.17744,2/1/2026,396923,2026-02-01 06:49:30 UTC,public,FALSE,FALSE
ELEC,CITY OF SEATAC CITY HALL 3,4800 S 188th St,SeaTac,WA,98168,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.434037,-122.273187,2/1/2026,397040,2026-02-01 03:56:11 UTC,public,FALSE,FALSE
ELEC,CITY OF SEATAC CITY HALL 4,4800 S 188th ST,SeaTac,WA,98188,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.434035,-122.273119,2/1/2026,397048,2026-02-01 03:57:16 UTC,public,FALSE,FALSE
ELEC,CITY OF SEATAC CITY HALL 5,4800 S 188th St,Seattle,WA,98118,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.43403,-122.27305,2/1/2026,397049,2026-02-01 03:57:17 UTC,public,FALSE,FALSE
ELEC,CITY OF SEATAC CITY HALL 6,4800 S 188th St,SeaTac,WA,98188,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.434028,-122.272966,2/1/2026,397050,2026-02-01 03:57:17 UTC,public,FALSE,FALSE
ELEC,FIRST LIGHT P86,300 Virginia Street,Seattle,WA,98101,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.61285,-122.341082,2/1/2026,397058,2026-02-01 03:57:21 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT OLYMPIC HILLS 1,1645 Northeast 143rd Street,Seattle,WA,98125,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.732067,-122.31096,2/1/2026,397366,2026-02-01 03:57:29 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT WALLINGFORD 2,1721 North 46th Street,Seattle,WA,98103,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.662077,-122.337266,2/1/2026,397371,2026-02-01 03:57:30 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT NORTH ADMIRAL 2,2106 California Avenue Southwest,Seattle,WA,98116,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.585079,-122.386289,2/1/2026,397381,2026-02-01 03:57:30 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT N BEACON HILL 3,1435 12th Avenue South,Seattle,WA,98144,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.590181,-122.317398,2/1/2026,397385,2026-02-01 03:57:31 UTC,public,FALSE,FALSE
ELEC,Holiday Inn Express Valley,9220 E Mission Ave,Spokane,WA,99206,866-816-7584,E,,Public,,4,,,EV Connect,47.670689,-117.280684,2/1/2026,397402,2026-02-01 04:57:36 UTC,public,FALSE,FALSE
ELEC,TENINO AG PARK TENINO AG PARK,16404 Old Highway 99 Southeast,Tenino,WA,98589,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.846175,-122.874238,2/1/2026,397468,2026-02-01 03:56:11 UTC,public,FALSE,FALSE
ELEC,TENINO AG PARK TENINO AG PARK.,16404 Old Highway 99 Southeast,Tenino,WA,98589,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.845962,-122.874231,2/1/2026,397469,2026-02-01 03:56:11 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT RIVERVIEW 4,7021 17th Avenue Southwest,Seattle,WA,98106,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.540389,-122.356195,2/1/2026,397488,2026-02-01 03:57:36 UTC,public,FALSE,FALSE
ELEC,Spokane Public Schools - Rogers High School,1622 E Wellesley Ave,Spokane,WA,99207,888-356-8911,E,,Public,,2,,,FLO,47.699156,-117.386877,2/1/2026,397502,2026-02-01 05:18:50 UTC,public,FALSE,FALSE
ELEC,Spokane Public Schools - Sacajawea Middle School,401 E 33rd Ave,Spokane,WA,99203,888-356-8911,E,,Public,,2,,,FLO,47.624756,-117.405385,2/1/2026,397573,2026-02-01 05:18:57 UTC,public,FALSE,FALSE
ELEC,Spokane Public Schools - Ferris High School,3020 E 37th Ave,Spokane,WA,99223,888-356-8911,E,,Public,,2,,,FLO,47.619707,-117.363513,2/1/2026,397574,2026-02-01 05:18:58 UTC,public,FALSE,FALSE
ELEC,BiPlane Hangar,147 Schoen Lane,Eastsound,WA,98245,888-222-6618,E,,Public,,,2,,NOODOE,48.7049122,-122.9092731,2/1/2026,397576,2026-02-01 05:53:07 UTC,public,FALSE,FALSE
ELEC,Spokane Public Schools - Yasuhara Middle School,2701 North Perry Place,Spokane,WA,99207,888-356-8911,E,,Public,,2,,,FLO,47.683113,-117.389544,2/1/2026,397681,2026-02-01 05:18:58 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT BITTER LAKE 1,14201 Linden Ave N,Seattle,WA,98133,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.732112,-122.348371,2/1/2026,397740,2026-02-01 03:58:05 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT BITTER LAKE 2,14201 Linden Ave N,Seattle,WA,98133,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.732211,-122.348548,2/1/2026,397741,2026-02-01 03:58:05 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT L QUEEN ANNE 2,317 W Mercer St,Seattle,WA,98119,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.624365,-122.361647,2/1/2026,397743,2026-02-01 03:58:07 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT L QUEEN ANNE 4,570 Valley St,Seattle,WA,98109,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.62637,-122.345544,2/1/2026,397751,2026-02-01 03:58:11 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT FREMONT 4,3658 Dayton Ave N,Seattle,WA,98103,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.653533,-122.352073,2/1/2026,397859,2026-02-01 03:58:22 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT COLUMBIA CITY 2,4707 35th Avenue South,Seattle,WA,98118,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.560554,-122.288911,2/1/2026,397866,2026-02-01 03:58:26 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT N BEACON HILL 6,1753 South Forest Street,Seattle,WA,98144,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.577708,-122.309212,2/1/2026,397870,2026-02-01 03:58:30 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT N BEACON HILL 7,1407 South Hill Street,Seattle,WA,98144,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.584502,-122.313884,2/1/2026,397872,2026-02-01 03:58:32 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT N BEACON HILL 8,2101 15th Ave S,Seattle,WA,98144,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.584499,-122.313807,2/1/2026,397873,2026-02-01 03:58:32 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT MADISON PARK 1,4022 E McGilvra St,Seattle,WA,98112,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.640772,-122.280271,2/1/2026,397896,2026-02-01 03:58:43 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT EASTLAKE 2,1938 Fairview Ave E,Seattle,WA,98102,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.636686,-122.328391,2/1/2026,397900,2026-02-01 03:58:44 UTC,public,FALSE,FALSE
ELEC,Langston Landing,322 Washington Ave S,Kent,WA,98032,877-455-3833,E,,Public,,,6,,eVgo Network,47.38041,-122.24653,1/31/2026,397974,2026-01-31 23:58:53 UTC,public,FALSE,FALSE
ELEC,Ford of Kirkland,11800 124th Avenue Northeast,Kirkland,WA,98034,888-998-2546,E,,Public,,4,4,,Blink Network,47.70641515,-122.1743562,2/1/2026,397982,2026-02-01 00:16:29 UTC,public,FALSE,FALSE
ELEC,Mt Vernon Library Commons,208 W Kincaid St,Mt Vernon,WA,98273,1-800-636-0986,E,,Public,,70,6,,CHARGELAB,48.41591269,-122.3379956,7/21/2025,397983,2025-07-21 04:29:07 UTC,public,,FALSE
ELEC,LONG BEACH BOLSTAD2,250 Bolstad W,Long Beach,WA,98631,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.351444,-124.057269,2/1/2026,398114,2026-02-01 03:58:45 UTC,public,FALSE,FALSE
ELEC,LONG BEACH BOLSTAD3,248 Bolstad W,Long Beach,WA,98631,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.351439,-124.057159,2/1/2026,398115,2026-02-01 03:58:45 UTC,public,FALSE,FALSE
ELEC,LONG BEACH BOLSTAD4,246 Bolstad W,Long Beach,WA,98631,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.351439,-124.057068,2/1/2026,398116,2026-02-01 03:58:48 UTC,public,FALSE,FALSE
ELEC,LONG BEACH BOLSTAD5,244 Bolstad West,Long Beach,WA,98631,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.35143,-124.056989,2/1/2026,398117,2026-02-01 03:58:48 UTC,public,FALSE,FALSE
ELEC,KOP FAST CHARGE KOP FASTCHARGER,111 Valley Avenue Northeast,Puyallup,WA,98372,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.206423,-122.29226,2/1/2026,398131,2026-02-01 03:59:00 UTC,public,FALSE,FALSE
ELEC,LOVE'S 514 - WA #514 DC2,1370 Washington 261,Ritzville,WA,99169,888-758-4389,E,,Public,,,2,,ChargePoint Network,47.113802,-118.366062,2/1/2026,398274,2026-02-01 03:59:16 UTC,public,FALSE,FALSE
ELEC,LOVE'S 514 - WA #514 DC1,1370 Washington 261,Ritzville,WA,99169,888-758-4389,E,,Public,,,2,,ChargePoint Network,47.11379,-118.365959,2/1/2026,398277,2026-02-01 03:59:17 UTC,public,FALSE,FALSE
ELEC,Avista - City of Colville ACL2,250 W. 1st St,Colville,WA,99114,888-356-8911,E,,Public,,2,,,FLO,48.54434,-117.90782,2/1/2026,398296,2026-02-01 05:18:58 UTC,public,FALSE,FALSE
ELEC,Avista - City of Colville DCFC,250 W. 1st Ave,Colville,WA,99114,888-356-8911,E,,Public,,,4,,FLO,48.54434,-117.90782,2/1/2026,398297,2026-02-01 05:18:59 UTC,public,FALSE,FALSE
